COD_CLIENTE,FAMILIA_PRODUTO,LINHA_PRODUTO,INSTANTE,PRECO_VENDA,DEMANDA
CLIENTE624,ExcelenteSupremo,V8,10,"526,0671935","86,02656848"
CLIENTE624,ExcelenteSupremo,V8,11,"526,0671935","117,0581251"
CLIENTE624,ExcelenteSupremo,V8,12,"522,210954","101,480993"
CLIENTE574,MuitoBomPleno,V15,1,"557,6384656",598
CLIENTE574,MuitoBomPleno,V15,2,"557,6384656",500
CLIENTE574,MuitoBomPleno,V15,3,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,4,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,5,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,6,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,7,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,8,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,9,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,10,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,11,"557,6384656",600
CLIENTE574,MuitoBomPleno,V15,12,"572,4",600
CLIENTE574,MuitoBomPleno,V15,13,"557,6384656",598
CLIENTE574,MuitoBomPleno,V15,14,"557,6384656",500
CLIENTE574,MuitoBomPleno,V15,15,"557,6384656",600
CLIENTE308,MuitoBomPleno,V16,1,"557,6384656",900
CLIENTE308,MuitoBomPleno,V16,2,"557,6384656",900
CLIENTE308,MuitoBomPleno,V16,3,"557,6384656",900
CLIENTE308,MuitoBomPleno,V16,4,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,5,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,6,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,7,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,8,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,9,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,10,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,11,"557,6384656",1300
CLIENTE308,MuitoBomPleno,V16,12,"584,766",1300
CLIENTE308,MuitoBomPleno,V16,13,"557,6384656",900
CLIENTE308,MuitoBomPleno,V16,14,"557,6384656",900
CLIENTE308,MuitoBomPleno,V16,15,"557,6384656",900
CLIENTE446,MuitoBomPleno,V16,1,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,2,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,3,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,4,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,5,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,6,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,7,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,8,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,9,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,10,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,11,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,12,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,13,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,14,"557,6384656",400
CLIENTE446,MuitoBomPleno,V16,15,"557,6384656",400
CLIENTE185,MuitoBomPleno,V16,2,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,3,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,4,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,5,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,6,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,7,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,8,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,9,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,10,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,11,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,12,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,14,"557,6384656",1600
CLIENTE185,MuitoBomPleno,V16,15,"557,6384656",1600
CLIENTE185,PuroAustero,V3,1,"557,6384656",100
CLIENTE185,PuroAustero,V3,2,"557,6384656",100
CLIENTE185,PuroAustero,V3,3,"557,6384656",100
CLIENTE185,PuroAustero,V3,4,"557,6384656",100
CLIENTE185,PuroAustero,V3,5,"557,6384656",100
CLIENTE185,PuroAustero,V3,6,"557,6384656",100
CLIENTE185,PuroAustero,V3,7,"557,6384656",100
CLIENTE185,PuroAustero,V3,8,"557,6384656",100
CLIENTE185,PuroAustero,V3,9,"557,6384656",100
CLIENTE185,PuroAustero,V3,10,"557,6384656",100
CLIENTE185,PuroAustero,V3,11,"557,6384656",100
CLIENTE185,PuroAustero,V3,12,"557,6384656",100
CLIENTE185,PuroAustero,V3,13,"557,6384656",100
CLIENTE185,PuroAustero,V3,14,"557,6384656",100
CLIENTE185,PuroAustero,V3,15,"557,6384656",100
CLIENTE185,ArtificialTres,V2,1,"557,6384656",120
CLIENTE185,ArtificialTres,V2,2,"557,6384656",600
CLIENTE185,ArtificialTres,V2,3,"557,6384656",600
CLIENTE185,ArtificialTres,V2,4,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,5,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,6,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,7,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,8,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,9,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,10,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,11,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,12,"557,6384656","299,67"
CLIENTE185,ArtificialTres,V2,13,"557,6384656",120
CLIENTE185,ArtificialTres,V2,14,"557,6384656",600
CLIENTE185,ArtificialTres,V2,15,"557,6384656",600
CLIENTE186,InferiorRaso,V16,2,"557,6384656",350
CLIENTE186,InferiorRaso,V16,3,"557,6384656",350
CLIENTE186,InferiorRaso,V16,4,"557,6384656",350
CLIENTE186,InferiorRaso,V16,5,"557,6384656",350
CLIENTE186,InferiorRaso,V16,6,"557,6384656",350
CLIENTE186,InferiorRaso,V16,7,"557,6384656",350
CLIENTE186,InferiorRaso,V16,8,"557,6384656",350
CLIENTE186,InferiorRaso,V16,9,"557,6384656",350
CLIENTE186,InferiorRaso,V16,10,"557,6384656",350
CLIENTE186,InferiorRaso,V16,11,"557,6384656",350
CLIENTE186,InferiorRaso,V16,12,"557,6384656",350
CLIENTE186,InferiorRaso,V16,14,"557,6384656",350
CLIENTE186,InferiorRaso,V16,15,"557,6384656",350
CLIENTE186,MuitoBomPleno,V16,2,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,3,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,4,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,5,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,6,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,7,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,8,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,9,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,10,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,11,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,12,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,14,"557,6384656",2250
CLIENTE186,MuitoBomPleno,V16,15,"557,6384656",2250
CLIENTE186,PuroAustero,V3,1,"557,6384656",500
CLIENTE186,PuroAustero,V3,2,"557,6384656",500
CLIENTE186,PuroAustero,V3,3,"557,6384656",500
CLIENTE186,PuroAustero,V3,4,"557,6384656",500
CLIENTE186,PuroAustero,V3,5,"557,6384656",500
CLIENTE186,PuroAustero,V3,6,"557,6384656",500
CLIENTE186,PuroAustero,V3,7,"557,6384656",500
CLIENTE186,PuroAustero,V3,8,"557,6384656",500
CLIENTE186,PuroAustero,V3,9,"557,6384656",500
CLIENTE186,PuroAustero,V3,10,"557,6384656",500
CLIENTE186,PuroAustero,V3,11,"557,6384656",500
CLIENTE186,PuroAustero,V3,12,"557,6384656",500
CLIENTE186,PuroAustero,V3,13,"557,6384656",500
CLIENTE186,PuroAustero,V3,14,"557,6384656",500
CLIENTE186,PuroAustero,V3,15,"557,6384656",500
CLIENTE186,ArtificialTres,V2,4,"557,6384656",300
CLIENTE186,ArtificialTres,V2,5,"557,6384656",300
CLIENTE186,ArtificialTres,V2,6,"557,6384656",300
CLIENTE186,ArtificialTres,V2,7,"557,6384656",300
CLIENTE186,ArtificialTres,V2,8,"557,6384656",300
CLIENTE186,ArtificialTres,V2,9,"557,6384656",300
CLIENTE186,ArtificialTres,V2,10,"557,6384656",300
CLIENTE186,ArtificialTres,V2,11,"557,6384656",300
CLIENTE186,ArtificialTres,V2,12,"557,6384656",300
CLIENTE186,ArtificialCinco,V16,1,"557,6384656",500
CLIENTE186,ArtificialCinco,V16,13,"557,6384656",500
CLIENTE709,NaturalClaro,V1,2,"526,0671935",64
CLIENTE709,NaturalClaro,V1,3,"526,0671935",96
CLIENTE709,NaturalClaro,V1,5,"526,0671935",200
CLIENTE709,NaturalClaro,V1,6,"526,0671935",200
CLIENTE709,NaturalClaro,V1,7,"526,0671935",200
CLIENTE709,NaturalClaro,V1,8,"526,0671935",200
CLIENTE709,NaturalClaro,V1,9,"526,0671935",200
CLIENTE709,NaturalClaro,V1,10,"526,0671935",200
CLIENTE709,NaturalClaro,V1,11,"526,0671935",200
CLIENTE709,NaturalClaro,V1,12,"526,0671935",200
CLIENTE709,NaturalClaro,V1,14,"526,0671935",64
CLIENTE709,NaturalClaro,V1,15,"526,0671935",96
CLIENTE141,LimpoTenaz,V1,3,"590,4888889",14500
CLIENTE141,LimpoTenaz,V1,6,"590,4888889",13500
CLIENTE141,LimpoTenaz,V1,9,"590,4888889",13500
CLIENTE141,LimpoTenaz,V1,12,560,13500
CLIENTE141,LimpoTenaz,V1,15,"590,4888889",14500
CLIENTE495,MuitoBomPleno,V16,5,"526,0671935","58,42176151"
CLIENTE495,MuitoBomPleno,V16,6,"526,0671935","65,8375269"
CLIENTE495,MuitoBomPleno,V16,7,"526,0671935","42,40737826"
CLIENTE495,MuitoBomPleno,V16,8,"526,0671935","58,42176151"
CLIENTE495,MuitoBomPleno,V16,9,"526,0671935","65,8375269"
CLIENTE495,MuitoBomPleno,V16,10,"526,0671935","42,40737826"
CLIENTE495,MuitoBomPleno,V16,11,"526,0671935","58,42176151"
CLIENTE495,MuitoBomPleno,V16,12,"526,0671935","65,8375269"
CLIENTE495,MuitoBomPleno,V13,5,"526,0671935","55,79278224"
CLIENTE495,MuitoBomPleno,V13,6,"526,0671935","62,87483819"
CLIENTE495,MuitoBomPleno,V13,7,"526,0671935","40,49904624"
CLIENTE495,MuitoBomPleno,V13,8,"526,0671935","55,79278224"
CLIENTE495,MuitoBomPleno,V13,9,"526,0671935","62,87483819"
CLIENTE495,MuitoBomPleno,V13,10,"526,0671935","40,49904624"
CLIENTE495,MuitoBomPleno,V13,11,"526,0671935","55,79278224"
CLIENTE495,MuitoBomPleno,V13,12,"526,0671935","62,87483819"
CLIENTE635,MuitoBomPleno,V16,1,"526,0671935",0
CLIENTE635,MuitoBomPleno,V16,13,"526,0671935",624
CLIENTE635,MuitoBomPleno,V13,3,"526,0671935","1157,2"
CLIENTE635,MuitoBomPleno,V13,4,"526,0671935","992,5333333"
CLIENTE635,MuitoBomPleno,V13,5,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,6,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,7,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,8,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,9,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,10,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,11,"526,0671935","3517,471783"
CLIENTE635,MuitoBomPleno,V13,12,"522,210954","3517,471783"
CLIENTE635,MuitoBomPleno,V13,15,"526,0671935","3682,13845"
CLIENTE195,LimpoTenaz,V1,1,"526,0671935",3100
CLIENTE195,LimpoTenaz,V1,2,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,3,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,4,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,5,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,6,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,7,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,8,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,9,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,10,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,11,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,12,598,"3156,002387"
CLIENTE195,LimpoTenaz,V1,13,"526,0671935",3100
CLIENTE195,LimpoTenaz,V1,14,"526,0671935","3156,002387"
CLIENTE195,LimpoTenaz,V1,15,"526,0671935","3156,002387"
CLIENTE195,ArtificialUm,V1,1,"526,0671935",280
CLIENTE195,ArtificialUm,V1,2,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,3,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,4,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,5,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,6,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,7,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,8,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,9,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,10,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,11,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,12,598,"833,3333333"
CLIENTE195,ArtificialUm,V1,13,"526,0671935",280
CLIENTE195,ArtificialUm,V1,14,"526,0671935","833,3333333"
CLIENTE195,ArtificialUm,V1,15,"526,0671935","833,3333333"
CLIENTE214,MuitoBomIntenso,V9,6,"526,0671935","16,96157484"
CLIENTE214,MuitoBomIntenso,V9,7,"526,0671935","10,92531804"
CLIENTE214,MuitoBomIntenso,V9,8,"526,0671935","15,05106779"
CLIENTE214,MuitoBomIntenso,V9,9,"526,0671935","16,96157484"
CLIENTE214,MuitoBomIntenso,V9,10,"526,0671935","10,92531804"
CLIENTE214,MuitoBomIntenso,V9,11,"526,0671935","15,05106779"
CLIENTE214,MuitoBomIntenso,V9,12,"522,210954","16,96157484"
CLIENTE499,MuitoBomPleno,V16,5,"526,0671935","58,1296527"
CLIENTE499,MuitoBomPleno,V16,6,"526,0671935","65,50833927"
CLIENTE499,MuitoBomPleno,V16,7,"526,0671935","42,19534137"
CLIENTE499,MuitoBomPleno,V16,8,"526,0671935","58,1296527"
CLIENTE499,MuitoBomPleno,V16,9,"526,0671935","65,50833927"
CLIENTE499,MuitoBomPleno,V16,10,"526,0671935","42,19534137"
CLIENTE499,MuitoBomPleno,V16,11,"526,0671935","58,1296527"
CLIENTE499,MuitoBomPleno,V16,12,"526,0671935","65,50833927"
CLIENTE307,MuitoBomPleno,V13,1,"557,6384656",1500
CLIENTE307,MuitoBomPleno,V13,2,"557,6384656","3034,333333"
CLIENTE307,MuitoBomPleno,V13,3,"557,6384656","2200,333333"
CLIENTE307,MuitoBomPleno,V13,4,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,5,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,6,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,7,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,8,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,9,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,10,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,11,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,12,"557,6384656","1833,333333"
CLIENTE307,MuitoBomPleno,V13,13,"557,6384656",1500
CLIENTE307,MuitoBomPleno,V13,14,"557,6384656","3034,333333"
CLIENTE307,MuitoBomPleno,V13,15,"557,6384656","2200,333333"
CLIENTE344,MuitoBomPleno,V16,1,"557,6384656",700
CLIENTE344,MuitoBomPleno,V16,2,"557,6384656",2500
CLIENTE344,MuitoBomPleno,V16,3,"557,6384656",2800
CLIENTE344,MuitoBomPleno,V16,4,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,5,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,6,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,7,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,8,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,9,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,10,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,11,"557,6384656",1500
CLIENTE344,MuitoBomPleno,V16,13,"557,6384656",700
CLIENTE344,MuitoBomPleno,V16,14,"557,6384656",2500
CLIENTE344,MuitoBomPleno,V16,15,"557,6384656",2800
CLIENTE344,MuitoBomPleno,V13,1,"557,6384656","8801,666667"
CLIENTE344,MuitoBomPleno,V13,2,"557,6384656",6750
CLIENTE344,MuitoBomPleno,V13,3,"557,6384656",6700
CLIENTE344,MuitoBomPleno,V13,4,"557,6384656",5500
CLIENTE344,MuitoBomPleno,V13,5,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,6,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,7,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,8,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,9,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,10,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,11,"557,6384656",7000
CLIENTE344,MuitoBomPleno,V13,12,"522,0558",8300
CLIENTE344,MuitoBomPleno,V13,13,"557,6384656","8801,666667"
CLIENTE344,MuitoBomPleno,V13,14,"557,6384656",6750
CLIENTE344,MuitoBomPleno,V13,15,"557,6384656",6700
CLIENTE344,MuitoBomCerto,V13,4,"557,6384656",1500
CLIENTE344,ArtificialCinco,V16,1,"557,6384656",250
CLIENTE344,ArtificialCinco,V16,13,"557,6384656",250
CLIENTE284,MuitoBomPleno,V13,2,"557,6384656",1500
CLIENTE284,MuitoBomPleno,V13,3,"557,6384656",1500
CLIENTE284,MuitoBomPleno,V13,14,"557,6384656",1500
CLIENTE284,MuitoBomPleno,V13,15,"557,6384656",1500
CLIENTE385,MuitoBomPleno,V16,1,"557,6384656",1328
CLIENTE385,MuitoBomPleno,V16,2,"557,6384656",2200
CLIENTE385,MuitoBomPleno,V16,3,"557,6384656",2000
CLIENTE385,MuitoBomPleno,V16,5,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,6,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,7,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,8,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,9,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,10,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,11,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,12,"557,6384656","1666,666667"
CLIENTE385,MuitoBomPleno,V16,13,"557,6384656",1328
CLIENTE385,MuitoBomPleno,V16,14,"557,6384656",2200
CLIENTE385,MuitoBomPleno,V16,15,"557,6384656",2000
CLIENTE385,MuitoBomCerto,V16,4,"557,6384656","1666,666667"
CLIENTE593,MuitoBomPleno,V16,1,"557,6384656",1908
CLIENTE593,MuitoBomPleno,V16,2,"557,6384656",1358
CLIENTE593,MuitoBomPleno,V16,3,"557,6384656",3283
CLIENTE593,MuitoBomPleno,V16,4,"557,6384656",4972
CLIENTE593,MuitoBomPleno,V16,5,"557,6384656",4972
CLIENTE593,MuitoBomPleno,V16,6,"557,6384656",4972
CLIENTE593,MuitoBomPleno,V16,7,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V16,8,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V16,9,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V16,10,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V16,11,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V16,12,"523,676228",1250
CLIENTE593,MuitoBomPleno,V16,13,"557,6384656",1908
CLIENTE593,MuitoBomPleno,V16,14,"557,6384656",1358
CLIENTE593,MuitoBomPleno,V16,15,"557,6384656",3283
CLIENTE593,MuitoBomPleno,V13,1,"557,6384656",1209
CLIENTE593,MuitoBomPleno,V13,2,"557,6384656",1958
CLIENTE593,MuitoBomPleno,V13,3,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,4,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,5,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,6,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,7,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,8,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,9,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,10,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,11,"557,6384656",1250
CLIENTE593,MuitoBomPleno,V13,12,"523,676228",1250
CLIENTE593,MuitoBomPleno,V13,13,"557,6384656",1209
CLIENTE593,MuitoBomPleno,V13,14,"557,6384656",1958
CLIENTE593,MuitoBomPleno,V13,15,"557,6384656",1250
CLIENTE216,MuitoBomPleno,V16,1,"557,6384656","1999,666667"
CLIENTE216,MuitoBomPleno,V16,2,"557,6384656","1699,666667"
CLIENTE216,MuitoBomPleno,V16,3,"557,6384656","1499,666667"
CLIENTE216,MuitoBomPleno,V16,5,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,6,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,7,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,8,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,9,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,10,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,11,"557,6384656","1366,666667"
CLIENTE216,MuitoBomPleno,V16,12,"522,0558","1666,666667"
CLIENTE216,MuitoBomPleno,V16,13,"557,6384656","1999,666667"
CLIENTE216,MuitoBomPleno,V16,14,"557,6384656","1699,666667"
CLIENTE216,MuitoBomPleno,V16,15,"557,6384656","1499,666667"
CLIENTE216,MuitoBomPleno,V13,1,"557,6384656","4000,333333"
CLIENTE216,MuitoBomPleno,V13,2,"557,6384656","6800,333333"
CLIENTE216,MuitoBomPleno,V13,3,"557,6384656","6000,333333"
CLIENTE216,MuitoBomPleno,V13,4,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,5,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,6,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,7,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,8,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,9,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,10,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,11,"557,6384656","5633,333333"
CLIENTE216,MuitoBomPleno,V13,12,"522,0558","5113,333333"
CLIENTE216,MuitoBomPleno,V13,13,"557,6384656","4000,333333"
CLIENTE216,MuitoBomPleno,V13,14,"557,6384656","6800,333333"
CLIENTE216,MuitoBomPleno,V13,15,"557,6384656","6000,333333"
CLIENTE216,MuitoBomCerto,V16,4,"557,6384656","1366,666667"
CLIENTE144,MuitoBomPleno,V13,4,"557,6384656",7500
CLIENTE144,MuitoBomPleno,V13,5,"557,6384656","7500,333333"
CLIENTE144,MuitoBomPleno,V13,6,"557,6384656","0,00003333333007"
CLIENTE144,MuitoBomPleno,V13,7,"557,6384656","7500,333333"
CLIENTE144,MuitoBomPleno,V13,8,"557,6384656","0,00003333333007"
CLIENTE144,MuitoBomPleno,V13,9,"557,6384656","7500,333333"
CLIENTE144,MuitoBomPleno,V13,10,"557,6384656","0,00003333333007"
CLIENTE144,MuitoBomPleno,V13,11,"557,6384656","7500,333333"
CLIENTE144,MuitoBomPleno,V13,12,"521,4133853","0,00003333333007"
CLIENTE144,MuitoBomPleno,V15,4,"557,6384656",7500
CLIENTE144,MuitoBomPleno,V15,5,"557,6384656",7500
CLIENTE144,MuitoBomPleno,V15,7,"557,6384656",7500
CLIENTE144,MuitoBomPleno,V15,9,"557,6384656",7500
CLIENTE144,MuitoBomPleno,V15,11,"557,6384656",7500
CLIENTE592,MuitoBomPleno,V16,1,"557,6384656","2341,333333"
CLIENTE592,MuitoBomPleno,V16,2,"557,6384656","2341,333333"
CLIENTE592,MuitoBomPleno,V16,3,"557,6384656","1633,333333"
CLIENTE592,MuitoBomPleno,V16,4,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,5,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,6,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,7,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,8,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,9,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,10,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,11,"557,6384656","1944,444444"
CLIENTE592,MuitoBomPleno,V16,12,"523,676228","1944,444444"
CLIENTE592,MuitoBomPleno,V16,13,"557,6384656","2341,333333"
CLIENTE592,MuitoBomPleno,V16,14,"557,6384656","2341,333333"
CLIENTE592,MuitoBomPleno,V16,15,"557,6384656","1633,333333"
CLIENTE592,MuitoBomPleno,V13,1,"557,6384656","1541,333333"
CLIENTE592,MuitoBomPleno,V13,2,"557,6384656","1342,333333"
CLIENTE592,MuitoBomPleno,V13,3,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,4,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,5,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,6,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,7,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,8,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,9,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,10,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,11,"557,6384656","833,3333333"
CLIENTE592,MuitoBomPleno,V13,12,"523,676228","833,3333333"
CLIENTE592,MuitoBomPleno,V13,13,"557,6384656","1541,333333"
CLIENTE592,MuitoBomPleno,V13,14,"557,6384656","1342,333333"
CLIENTE592,MuitoBomPleno,V13,15,"557,6384656","833,3333333"
CLIENTE592,ArtificialCinco,V16,1,"557,6384656",200
CLIENTE592,ArtificialCinco,V16,13,"557,6384656",200
CLIENTE389,MuitoBomPleno,V5,2,"590,4888889",1500
CLIENTE389,MuitoBomPleno,V5,3,"590,4888889","303,7166831"
CLIENTE389,MuitoBomPleno,V5,4,"590,4888889","104,3272227"
CLIENTE389,MuitoBomPleno,V5,5,"590,4888889","506,3916177"
CLIENTE389,MuitoBomPleno,V5,6,"590,4888889","102,2131712"
CLIENTE389,MuitoBomPleno,V5,7,"590,4888889","68,3198317"
